index,label,text,score
6731,0,1:12これもしかして作画崩壊キャベツ？,0.8464
6732,1,キャベツの作画が素晴らしい,0.989
6733,1,一見ふざけてるような歌詞だけど、ちょっと深そうなのおもろい,0.7447
6734,1,ハトの大乱闘でクソ笑った鳥たちが演奏してるのかわいい,0.9802
6735,1,ハトハトハトハトのとこでなんか違うの出てきたのすこ(この動画伸びそうだから爪痕残すぜ),0.7871
6736,1,カラスがかわいすぎる,0.9475
6737,1,出会えてありがとう。,0.9881
6738,1,1:25「そとでたしゅんかん」ここ気持ちいい。そんで右下かわいい,0.9923
6739,1,キョロちゃんのアニメが脳裏をよぎるリコーダーパートすこ,0.6938
6740,1,0:28結構溜めて大したこと言わないのほんとおもろい,0.9586
6741,1,出会えて良かったありがとう,0.9885
6742,1,何かこの平和な感じが好きですいい意味でアホっぽいというか,0.5701
6743,0,10万から100万までのスピードえぐすぎ,0.6537
6744,1,すき,0.8999
6745,1,歌愛ユキちゃん大好きだから嬉しい.......😇😇しかも中毒性があって好きです,0.9911
6746,0,まずサムネに毎回引かれて開いちゃって曲で掴まれて離れられないよね,0.8095
6747,0,知って滅びかねない知を...予想外の深度までYukopiに引きずりこまれた,0.7716
6748,1,大乱闘するハトすき,0.9903
6749,1,女の子も可愛いけど動物？たちも可愛い‪🫶🏻💞‬,0.9799
6750,1,どうしようなんか全部好きだわ,0.9467
6751,1,冒頭のハトがトライアングルつついてる図好きすぎる,0.9856
6753,1,個人的にハトが一匹集中攻撃受けてるところ好き,0.9265
6754,1,何だろう……このどこか懐かしい感じ……とても良いなぁ(*´ω｀*),0.9814
6755,1,この稲葉曇とナユタン星人足した感じめっちゃ好き,0.9924
6756,1,リコーダーのアホっぽいとこ好き,0.4924
6757,1,良いなあ可愛い,0.9929
6758,1,めっちゃ伸びてる,0.9857
6759,1,途中のMVにでてきた黄緑の球体を、なんの違和感もなくキャベツだと認識出来てるのみんなさすがすぎる,0.896
6760,1,かわいい！強風は花粉も飛ぶし、黄砂来るし、終わったわの気分になるね。,0.978
6761,1,この感じならリンちゃんとかflowerでも絶対合ってたのに、あえて気だるそうなユキちゃんをチョイスの天才だと思った,0.8869
6762,1,"リコーダー心地よぎ""(∩>ω<∩)""",0.9709
6764,1,1000万回再生もいきそうな勢い！,0.9698
6766,1,とりあえずかわいいんだよな、、,0.965
6767,1,なんかもう全部こんな感じの曲がいい,0.9364
6768,1,この曲の伸びエッグw,0.9009
6769,1,Amazonミュージックに来て欲しい,0.6576
6770,1,歌愛ユキって意味不明なボカロ曲によく使える傾向あるけど、この曲はちゃんと小学生キャラっぽくて好き,0.985
6771,1,タイトルで「絶対面白い」と思わせておいてシャカシャカ後退する女の子とハト×４でしっかり笑わせてくれるのすき,0.9912
6772,1,100万再生行くの早！このままもっと伸びろぉぉぉぉぉぉぉぉぉ,0.9781
6773,1,この曲聴きながらチャリ爆速で漕ぐとマジでめっちゃ楽しい！なんか嫌なこと全部忘れられる！,0.9936
6774,1,是非サブスクで配信してほしい,0.7619
6775,1,この曲が聞ける時代に生まれてよかったww,0.9936
6776,1,急に外国語も増えてきたあたりこのままさらに伸びるやろな〜1000万とか本当に行くかも。,0.9578
6777,1,大乱闘の後の白いの好き,0.9831
6778,1,ピッ！パポッパッパーポパッパーポパッパーペぇ〜ピッ！,0.6754
6779,1,「外出た瞬間」と「そっと出た瞬間」、好きすぎる,0.987
6780,1,かわいいかわいい,0.9829
6781,1,風呂入ってた1時間で＋2万再生すごいっておもいましタ！明日もまた聞きに来るワ,0.9811
6782,1,この曲知ってリコーダーを懐かしく思ったのは私だけじゃないはず(^-^;,0.5476
6783,1,歩きでも共感できるけど自転車に乗ってたらもっと共感出来た,0.9723
6785,0,ロリ使うな。男ウケに媚びんな。,0.7979
6786,1,このゆるいメロも手拍子も、じわじわ好きが増えてく分かりみ深い歌詞なので嬉しい凹んだ時これ聞いて笑ってます,0.9907
6787,1,1:10リコーダーに入り方が好き,0.982
6788,1,これくらいが1番聴きやすいのよ😌,0.6389
6789,1,朝から一生懸命揃えて整えた前髪が風吹いた瞬間消え去る虚しさがリコーダーのちょっと不安定なやつに現れてて好き,0.9833
6790,0,絵描いてる身からするとおっかない,0.9857
6791,1,0:53ハトハトハトハト大乱闘見た瞬間爆笑しました,0.9586
6792,1,ボカロの中で1番好きだわ,0.98
6793,0,なんか癖になる,0.9746
6794,1,伸びが凄い,0.9776
6795,1,マージでこの曲中毒性高い。,0.9603
6796,0,聞く前「何だこれ」↓聞いた後「結局何だこれ」,0.823
6797,1,今日自転車通学中にめっちゃ同じこと思ったからめっちゃ好き,0.9912
6798,0,何回も来てしまう,0.8828
6799,1,カラスカスタネット、可愛すぎます😆,0.9896
6800,1,やっべえ！この曲毎日来るたびに再生数の上がり幅上がり続けてるじゃん！,0.817
6801,1,~って思いました。~と思いました。っていう小学生みたいな感想文の書き方の歌詞を書いててすごいなって思いました。,0.9083
6802,0,歌詞に深い意味があると思ったら無かった,0.6654
6803,1,ランドセルの中身まで揺れて描いてるの凄いそしてかわいい,0.99
6804,1,1番最初聴いた時ははふと見てみて閉じたんだけど、、2回目以降おすすめされたら絶対開いちゃうめっちゃハマっちゃってる、なんだこの曲、、、？？？？,0.936
6806,1,ヘンテコなリコーダー音好き,0.9793
6807,1,かわい,0.4631
6808,1,可愛過ぎる,0.9913
6809,0,最初は「俺には合わないな〜」って思ったのにサムネ見たらまた見たくなるの依存症だわ,0.9453
6810,1,1:56の虚無ウパ氏が可愛すぎる…www,0.9857
6811,1,定期定期的に聞きたくなる,0.8755
6812,1,10万再生ぐらいだったのに今は100万再生…凄すぎる✨≪メモ≫2023年6月16日2795万回再生,0.9177
6813,1,最高カラオケに入れてもらおう,0.9884
6814,1,「変わり種のマイナーボカロ曲」かと思ってたらごっつい伸び方してるやん,0.873
6815,0,やぁ、またあったね強風に気をつけろよ,0.9313
6816,1,定期的にプレイバックしたくなる所多すぎ大好き0:541:241:54,0.9658
6817,1,歌詞の「〜って思いました」の部分、小学生の感想文みたいで良いと思いました,0.98
6818,0,めちゃくちゃセットがんばった❤時に限ってやたら強風吹くの辛いよなぁ、、、,0.9946
6819,0,大乱闘ハトでダメだった,0.9917
6820,1,コメントで、例のキャベツに触れられてないのがこの曲、唯一の意味深ポイント,0.9081
6821,0,あの、、犬みたいな猫みたいな不思議な存在については皆さん言及されないのでしょうか、、（困惑）,0.9517
6822,1,投稿履歴見てきたら、可愛くアレンジのあなたさまでしたか,0.6429
6824,1,リコーダーがめっちゃいい味出してんな,0.9797
6825,1,ヤバい中毒性が心地よすぎる,0.7672
6827,1,初めて聴いた時は「みんなの気持ちを代弁する様なコメントして👍稼ぎてぇ」としか思ってなかったけどいつの間にかリピートしまくってて、これは「一目惚れ」ならぬ「一聴惚れ」かなと思って一人で笑ってたわ。😂もっともっと伸びて500万再生くらいは個人的に余裕だと思う数少ない名曲,0.9704
6829,1,虚無シリーズのウーパールーパーが脈絡無くて好き,0.9859
6830,1,マジで1:25の所可愛すぎんかw,0.9841
6831,1,リコーダーの伴奏超可愛,0.993
6832,1,昔のボカロ曲みたいな感じがしてノスタルジックでいい曲だよね,0.9866
6833,1,この曲の中毒性ヤバいwwこんな感じののほほんとした雰囲気好きww4/87時4分現在で300万か！伸びてて嬉しい!!,0.9924
6834,1,多分1000万再生いくと思うんだよね,0.5424
6835,1,「私の歯医者さん」も超名曲だから全員100万回聞いてほしい,0.9167
6836,1,聴きに行く度再生回数めちゃくちゃ増えててなんかうれしい,0.9928
6837,1,定期定期定期的にオールバックして見に来る,0.69
6838,0,足踏みがわずかに“走ってる”のもう風の辛さ感じるw,0.9504
6839,0,なんだろうこのそこはかとないEテレ感はwwwピタ○ラスイッチに流れてそう。,0.4954
6840,1,「って」好きだわ,0.8901
6841,1,はーっはっはっはっは！！！！！！！！1万再生行ってない時にこの動画を見つけられた事を自慢するぜ！！！沢山布教してよかった！！！！！！12日で100万は凄い！！！！頑張れ！！！！！！！！！,0.9918
6842,1,100万回再生おめでとうございます🎉、風強過ぎて犬がぎりぎり犬としての形を保っているところ好きです！中毒性が高過ぎてここ数ヶ月でゆこぴさんの曲を2.3曲は聞かないと眠れない身体になりました、歯医者から入ったファンです🦷,0.9721
6843,1,定期定期的にオッズパーク♪,0.8863
6844,1,なんか中毒性があるw,0.9101
6845,1,いいね,0.9732
6846,1,すごい伸び方しててすき,0.9925
6847,1,手拍子とリコーダーすき,0.9839
6848,1,ﾋﾟ↑が好き,0.9792
6849,1,すげー100万だ！最高ー！笑,0.9928
6850,1,サブスクにも配信してほしい！,0.93
6851,1,伸びるとは思ってたけどすごい伸びてる…！！！,0.9853
6852,1,伸びすぎやろ,0.9347
6853,0,おれは禿だ,0.6507
6854,1,一日の元気を貰ってる,0.9177
6855,1,ユキちゃん可愛すぎる……,0.9879
6856,1,わぁ...ってなる平和さで鬱メンタルがちょっと浄化される最近流行ってる病み系の歌とか性格悪そうなちょっと攻撃力高い歌で減ったHPを回復させるにはこういう歌がもっとたくさん出てほしいなって思う,0.8732
6857,1,風強いのにリコーダー吹けるの尊敬する,0.9778
6858,1,音ハメが脳汁ピュってして定期定期的に聴きたくなる,0.8898
6859,1,0:43ここ犬がユキちゃんを風邪避け代わりにしてるのかわいい,0.9567
6860,1,左右の下端っこにいるリズムとる鳥さん可愛すぎて食べたい(*´﹃｀*),0.9831
6861,1,5日で100万増えてる!無性に聴きたくなるのよねぇ,0.9562
6862,1,聞き出した瞬間終わったわ次の動画に進めない中毒性強すぎてお亡くなり定期定期的にリスニング,0.9481
6863,1,かわいすぎやw,0.9722
6864,1,伸びはやすぎる,0.8154
6865,1,なんか日常みあって好き,0.9929
6866,1,今日もリコーダー聞きに来た,0.8708
6867,1,だからなんだって話だけど、再生回数1000回くらいの時からリピートしてたからなんか誇り高い,0.9723
6868,1,わ！ちょっと見ないうちにすごい伸びてる🎉,0.9848
6869,1,途中の、あ〜…！のところ好き過ぎる,0.9906
6870,1,Spotify希望!!🥺🤤,0.9856
6871,1,なんやこれ感が癖になって好きw,0.9849
6872,1,コメント欄！コミュニティにイラストあるから見に行け！！,0.9716
6873,1,間奏の時に出てくるカスタネット叩くカラス好きすぎてずっと見れる,0.9871
6874,1,これは絶対まだまだ伸びるわ,0.9584
6875,1,歌と絵のゆるさがとても良い笑,0.9764
6876,0,中毒になっちゃった。こいつはヤバい！！,0.979
6877,1,伸び方(꒪Д꒪)ヤバ…,0.5057
6879,0,おすすめでタップしてから必ず1日1回以上は巡回するようになってしまったし頭にもこびり付いてリコーダーの音がずっと鳴り止まない。,0.7733
6881,1,「こういうのでいいんだよ、こういうので」って何処かの井之頭さん的な事を言いたくなる歌ですね,0.6297
6882,1,ハトの大乱闘好きすぎる,0.9823
6883,1,0:14リズムパートにてカスタネットでPerfect出し続けるカラス君めっちゃ好き♪1:24それと弱弱リコーダーもいい,0.9921
6885,1,久しぶりに聞いた頭空っぽで聞けるボカロだ,0.927
6886,1,さいこー,0.88
6887,1,わりかし深い意味もありそうだよね風が強すぎて進めないのは本当に風のせいなのか、髪の毛が乱れたまま片思いの子に会うのが嫌なんじゃないかとか1:25きゅうくらりんと似てることも考えるといよわリスペクトかな、だったら面白い登校前の内気な女子の心情と考えるとなかなか味のある曲にも感じられる鬱鬱とした感情を明るい間の抜けた音色に乗せるっていうのは最近流行ってる気もするしなあ,0.6535
6888,1,何もない暇な日にベランダでボーッとしながらかけたい曲,0.8531
6889,1,おすすめに出てきて何となく開いたらどハマりしましたシュールなリコーダーとリズムが癖になる,0.974
6890,1,すき,0.8999
6891,1,神,0.9014
6892,1,最近というかここ数年で歌愛ユキ作品で伸びてる曲多くて個人的に嬉しい。,0.9927
6893,1,丸いキャベツまじ好きです。,0.9619
6894,0,だ、だれもキャベツ作画に触れてない…！？,0.6527
6896,1,定期定期的に聞きたくなる,0.8755
6897,1,かわいい,0.9801
6898,0,ホームのおすすめに出てきたら絶対聞いてしまう呪いにかかってしまった,0.9546
6899,1,リコーダーの部分だけリピートできる,0.7546
6900,1,そこはかとない界隈曲感もすき,0.9918
6901,1,残しておくコメント。こりゃあすげぇ,0.4717
6902,1,視聴数フォロー数ぎゅんぎゅん上がってますなぁw,0.806
6903,1,最高,0.9906
6904,1,気づくと再生してしまう‥中毒性が凄い,0.7586
6906,1,クソかわいい,0.9874
6907,1,毎日再生回数を増やしている,0.669
6908,1,絵がかわいい,0.9888
6910,1,1:05高速バック足踏み好き,0.8626
6911,0,何故だ丸い緑の球体なのにキャベツが連想されてしまう....う...頭が...,0.8948
6912,1,リコーダーの音好きだなぁ…,0.9307
6913,1,中毒性やばい,0.9915
6914,1,ピタゴラスイッチのおまけコーナーLv.100みたいな雰囲気がすごい好き,0.9763
6915,1,リコーダー好きすぎる,0.9791
6916,1,ってすこ,0.4913
6917,0,強風と花粉症はゴミ箱にダンクシュートしたい…,0.8875
6918,1,よく再生された部分が最後にむけて山なりなの面白い,0.9831
6923,1,聞いた瞬間ハマりました。,0.9858
6924,1,めっちゃ好き,0.9896
6925,1,歌詞繰り返し多いのに飽きないしむしろ癖になる…ｯ！ずっとサビみたいな感覚大好きですわぁ…！,0.9817
6926,1,そろそろAmazonmusicに入れてください何でもしますのでお願いします。お願いします。お願いします。,0.8183
6927,1,かわいい,0.9801
6928,1,歌愛ユキが可愛い,0.9923
6929,1,前髪長い私はめっちゃ共感できる強風オールバックっていう曲名はセンスありすぎる,0.9581
6930,1,しれっと絵も自分で描いてるのすげえ,0.8698
6931,1,聴きすぎて永遠におすすめにでてくるし出てきたらループしちゃうlove,0.9799
6932,1,この曲中毒性やばい,0.9925
6933,0,多分あれ作画崩壊のキャベツよな…,0.9658
6934,1,ついさっきまで50万回再生くらいですげー伸びてる!!って思ってたけどもう100万いってて流石にビビった,0.5505
6935,1,俺これガチ好きだ,0.99
6936,0,毒性,0.9757
6937,1,1:11のキャベツすごい好き,0.9846
6938,1,ハトの大乱闘がめっちゃ好き,0.9885
6939,1,一瞬で100万回再生行ってて笑ったw,0.9033
6940,1,本当に好きすぎて、誇張なしで1日20回は聴きに来てる,0.992
6941,1,めっちゃ好き,0.9896
6943,1,最初に息吸う音みたいなの入ってるの細かくて好き,0.9747
6944,1,この歌みた流行り出したらおもろい,0.9249
6945,1,フレデリック味が強いけど好きよ,0.9744
6946,1,マジでこの曲好き,0.9913
6947,1,まさかアンテのオルゴールアレンジの方だとは…この曲もめっっちゃ好きです！！！,0.9871
6948,1,ちょっと時間たったら1万単位で再生されてるの凄,0.7781
6949,1,何気に伝説の例のキャベツ使ってるの好き,0.981
6950,1,ハト大乱闘の時のハトさんがﾜﾁｬﾜﾁｬするのがすごく好きですw曲もいいけど絵もかわいい,0.9919
6951,0,ウーパールーパーの虚無,0.9274
6952,1,これすき,0.9694
6953,0,なんかレベルが低い。ほならね理論は受け付ける。,0.6071
6954,1,リコーダーの音がいい味出してる,0.9857
6955,1,なんかもっと聞きたくなる歌でした,0.8499
6956,1,100万再生早っっっ,0.8717
6957,1,リコーダーがいい味だしてる,0.9756
6958,1,静岡県民ワイ、激しく共感,0.5052
6959,1,1:11作画崩壊キャベツほんとすき,0.9912
6960,0,0:14のリコーダーが何してても頭から離れん,0.7745
6961,0,ネタに走った稲葉曇感w,0.6326
6962,0,なんかこのリコーダーの音癖になるわ…(),0.8636
6963,1,この真似をしたい…,0.4814
6964,1,「って思いました」が多いのが小4〜小6の日記っぽくて好き,0.9842
6965,1,聴くしかないサムネと曲名だったし、聴いてみても好きだった。想像以上に風が強いだけの歌だった。って思いました。,0.8735
6966,1,個人的に1.25倍速がいい,0.8997
6968,1,カスタネット鳴らしてるカラスかわいい,0.9834
6969,1,絵柄好きだなぁ,0.9698
6970,1,カスタネットからす君好きすぎる笑笑笑,0.9792
6971,1,初手の左のカラスが好きすぎる,0.9811
6972,1,アニメーション可愛い❤,0.9879
6973,1,作画酷すぎるキャベツとかきゅうくらりんとかのパロディあって好き,0.9807
6974,1,この歌、歌ってるユキの日常を歌にしたみたいで、なんか親しみやすい。,0.9863
6975,1,27歳にしてリコーダーの音色に癒されるなんて,0.9737
6976,1,中毒性高すぎる…これすぐ、1000万回再生行くぞ…,0.9703
6977,1,数日前に見つけてこれは神曲だ…！ってなってから50万再生近く増えててひっくり返った,0.9552
6978,1,まっっっじでかわいいいい！！！！！,0.9935
6979,0,1:11伝説の作画崩壊キャベツだーーーー,0.6141
6980,1,リコーダーに癒される,0.9786
6981,1,この歌めっちゃ好きで定期的に来てるけど、尋常じゃないくらいの伸び！一昨日ぐらいまで60万再生だったのに！あっという間に100万再生！🎉このまま進めぇ！,0.9868
6982,0,キャベツが伝説の作画崩壊してるだと……。,0.8801
6983,1,0:55モゴモゴしてる感じが可愛い,0.983
6984,1,聞く前「どけ！俺がキャベツ警察だ！キャベツ検定に引っかかるボカロ曲があると聞いて来た！！」聞いた後「なんだこの爽やかで聞き心地のいい曲は…最高…（浄化）」,0.9788
6985,1,ツイートしてたらいつの間にか歌詞作ってた感じ好き,0.9933
6986,1,伸びやばすぎない！？,0.7172
6988,1,全部がかわいすぎてて好き,0.9917
6989,1,中毒性あり過ぎてまた見に来てしまった,0.9355
6990,1,こういうゆっるいボカロも大好き可愛い,0.9914
6991,1,最近のボカロとちょっと違う感じでなんか懐かしさがある気がする今年聴いた中で1番好みかもしれん,0.9321
6992,1,好き,0.9401
6993,1,定期定期的に聴きたくなる〜,0.9259
6995,1,可愛すぎてツボw,0.9921
6996,1,自分が好きになった曲が伸びるとなんかこっちもうれしくなるんだよねぇ！なんかありがとう！,0.98
6997,1,出てくるキャラが全員ゆるくてすき,0.9877
6998,1,ここ2日で五十万も増えてやがる…もっと伸びろ,0.7852
6999,1,待って伝説のキャベツ作画出てくるのは聞いてないwwwwwwwwwww,0.6101
7001,1,これ歯医者さんの曲出してた人か！どっちも謎に中毒性あって好き,0.9807
7002,1,動物可愛すぎる🥰,0.9762
7005,1,リコーダー吹いてる時足踏みが微妙に裏拍刻んでるの好き,0.977
7006,1,素直に褐色少女が好き,0.9593
7007,1,ちょっと前までこんな神曲が数万再生なのは、おかしいと思ってたからちゃんと伸びてくれて嬉しい！,0.9942
7008,1,めっちゃ好きです🤍🤍,0.989
7009,1,0:53意味わからんすぎて狂おしいほど好き笑頭ん中無にできる笑,0.6461
7010,1,突然のアルゴリズムで見ましたが、いいですね。ww,0.979
7011,0,キャベツ作画ってもうオワコン…なの！？,0.7693
7013,1,かわいいかわいいかわいいかわいい！,0.9697
7014,1,昔のアニメエンディング曲みたいと思った。,0.5725
7015,1,気付くと口ずさんでる。いいものに出会った(3周目),0.9802
7016,1,ココ最近で1番間奏の所だけで、なんか満足するwめっちゃ好きです❤,0.9929
7017,1,気づいたらクッソ伸びてんの何wwwwwwwww,0.6841
7018,1,かわいいしMV凝ってて好き曲もかわいらしい感じでいいね！！,0.9925
7019,0,毎日1回以上は聞いている…,0.5642
7020,1,逆に、ここから歌詞をどう深読みしていくかが腕の見せどころなんだよね,0.567
7021,1,レコーダーの音がかわいい〜〜,0.98
7023,1,この前(なんか良い曲見つけたな…大体80万回再生か…もっと早くに見つけてみたかったな…)とか思ってたら100万突破しててビックリなんですねコレが絶対流行る,0.7189
7024,1,ドラムの音が心地良すぎるんよ😊,0.9818
7025,1,もう100万回再生！,0.8795
7027,1,今日1日で視聴回数20万も増えてて草,0.6938
7028,1,後ろに出てくる……犬？みたいなのがかわいい,0.87
7029,1,10～12年前っぽいボカロ曲の歌詞で好き,0.973
7030,1,かわいすぎてお亡くなり,0.9451
7031,0,伸びエグイなさっきまで95万再生とかだったのに,0.8801
7032,1,いぬすき,0.9871
7033,1,キャベツがいい味出してる,0.9633
7034,1,何故か何回も聞きたくなる、！😂カラオケ追加されないかな‥,0.8414
7035,1,さいこーーーーーーーーーうデス！！！！！！！,0.9151
7036,1,ニコニコの方ではすごいニコニコらしい曲とか言われてるのにめちゃめちゃyoutubeでウケけてるの笑っちゃった。,0.9662
7038,1,好きだわ、この曲,0.8683
7039,1,12日ですごいことなっててなんか意味もなく誇らしくなっちゃった,0.7013
7040,1,正直めっちゃカラスすきリコーダー吹いてる女の子も最高😂この曲とイラストのなんとも言えない感がすき過ぎる,0.9905
7041,1,なんかめっちゃ聞いちゃう曲発見したw,0.8586
7042,0,今日それでマジ萎えた,0.9899
7043,1,歌詞とかちょっとした間、前奏とかのリコーダーのいい感じに腑抜けた感じの音色、全てが可愛くて愛おしい。特に足踏みしながら後退していってるユキちゃんが可愛すぎる,0.9916
7044,1,よあけなキャベツ好き,0.9159
7045,1,再生数の伸びが凄すぎる,0.9111
7046,0,のんのんびよりのれんげちゃんみたいでかわいい,0.7271
7047,0,俺の場合は定期的にM字ハゲ,0.7846
7049,1,このリズム好き,0.9821
7050,1,曲もアニメーションも何回も見たくなる,0.9441
7051,1,リコーダー可愛いしオールバックになっちゃってる女の子可愛いしMVも可愛い...こういう曲が一番好き,0.9901
7052,1,リズムと縦笛とアニメ、良いですね😄,0.9932
7053,1,日常の出来事を歌詞にするという子供のような発想を大人になってもできるのがすごすぎてすこすぎる,0.8589
7054,0,小学生の時なんて前髪気にしたことない…,0.5832
7055,1,ここ1週間毎日聴くぐらいハマった,0.9842
7057,1,作画崩壊キャベツすき,0.9921
7060,1,「地っっ下にっ潜りたいなっって思いました」が好きすぎる,0.9839
7061,1,いキリタ((きりたんみたいにクs(((可愛い感じのロr((女の子でいいですね(￣ー￣)ｂｸﾞｯ!,0.9273
7062,1,なんだろこの安心感、、、,0.8327
7064,1,この優しくてリズミカルな音や癒される動物達と健気な女の子が目にも耳にもすんなり入ってきて、いつでもどこでも何回でも聴きたくなります。,0.9847
7065,1,さあ踊れJK,0.8355
7066,0,このキャベツの切り方（作画事故）ネタ分かる人もう少ないんやろか…,0.9519
7067,1,アニメーションが良すぎる,0.9868
7068,0,なにこれ癖になる,0.9777
7069,1,群馬県民は24時間365日オールバック🎶By群馬県民,0.5672
7074,1,天才,0.8312
7075,0,おいおいおまいら何回ここきてんだよ,0.5222
7076,1,おススメで上がってきてたのでサムネが気になって聴いたらノリもよくて、スゲーってなりました,0.9881
7077,1,ミリおめ！,0.8166
7078,1,作業用BGMに聞き続けていいたらMAD作っていた,0.6143
7079,1,伝説の作画崩壊キャベツの作画カロリーの低さ好き,0.9374
7080,0,作画崩壊キャベツ！！！,0.4729
7082,1,こういう謎だけど理解できる曲好き笑,0.9771
7083,1,ニコニコ見なくなって数年立つ。自分は古い人間なのかも知れないけど、やっぱニコニコ黎明期の時代が一番楽しかった…それを思い出させてくれる作品。,0.9707
7084,1,アニメーション可愛いし曲も謎の中毒性ある特にリコーダー吹いてるとこ,0.7013
7086,1,めっちゃいい曲だしMV合いすぎて凄い,0.9918
7087,1,リコーダー吹く時リコーダーを出したからかランドセルの留め具が外れたような揺れになってるの全然そんなことないかもしれないけど好き,0.8117
7089,1,10万回再生された時に「ああこれは良い曲や…認知されてほしいな」って思ったけど100万再生行くとは凄すぎる,0.9717
7092,0,なんか再生数どんどん伸びて古参アピまだ間に合うか間に合わないか迷ってるうちに間に合わなくなっちゃた,0.798
7093,1,ハトハトハト大乱闘めっちゃ好きwwww,0.9775
7096,0,中毒なりました,0.9568
7097,1,ミリオンおめ,0.7945
7098,1,すき,0.8999
7101,1,なんだか懐かしくて可愛くて素敵,0.9921
7108,1,歯医者さんの曲もいいね「そう言う事あるよね」感がとってもいい,0.9717
7109,1,ミリオンおめ！ハト大乱闘好き過ぎる,0.9852
7110,1,めっちゃええやん！頭から離れやん！！,0.912
7111,1,ミリオン早すぎん！？！？ゆっるゆるの音楽とアニメーションがとても好き,0.9764
7112,0,ずっとハマって聞いてる。サブスクで解禁されないのか？,0.8654
7114,1,…………………………ってが好きすぎる,0.9796
7117,1,この中毒性がたまらん...(犬かわいすぎやろぉ),0.9825
7118,1,なんかキルミーダンス思い出した最高にかわいい、なんか、ぺっぽこぴーって感じで,0.9832
7119,1,頭から離れない、、、素敵。,0.9777
7120,1,伸びよすぎ〜(¨̮),0.9192
7121,1,このうたすき,0.9939
7122,1,mvめーっちゃかわいい,0.9925
7124,1,キャベツの作画が最高,0.9789
7125,1,複雑なリズムって感じもなくイラストも歌詞も親近感ある感じでスッと体に染み込んでくる。中毒性あってめちゃ好きやわ。,0.9771
7126,1,実は私もチャリ通学している際に、いつもオールバックになってしまうのでとても共感しながら聴かせて頂きました✨,0.7494
7127,1,中毒性ありすぎて毎日きちゃうわ,0.982
7128,1,このリズムとマッチした可愛い絵が定期定期的に見たくなるんよ1日10回は見てる,0.9744
7131,1,100万再生おめでとうございます！何も考えずにただ脳死で聴ける曲が今時ないので凄い嬉しいし好き…😊,0.9941
7134,1,じわじわ面白い,0.994
7136,1,この曲に全く関係のないのに謎に出現する虚無ウーパールーパー好き,0.9763
7137,1,ミリオンおめ,0.7945
7138,1,ハトハトハトハト！！！大乱闘！！！が好きすぎる,0.9849
7139,1,こんなに風が強い中何回（再生回数）も歩いているのかわええな…,0.4136
7142,1,あのやばいキャベツのパロディ入ってんのおもろすぎるだろww,0.8772
7144,1,いきなり再生数増えてびっくりしたやろうな笑,0.9026
7145,1,まんまるキャベツまじで好きだわ笑,0.9784
7148,1,女の子めっちゃ可愛いんだが,0.9914
7151,1,ガチ好きwww💛,0.984
7152,1,鬼リピしてます‎🤍,0.9503
7156,1,100万再生おめでとうございます！！リコーダーのパートとカラスのカスタネットと風が吹いてるときのﾀﾞﾀﾞﾀﾞﾀﾞｯって走ってるのがもーまじめっちゃ好き🥰💕︎︎,0.9921
7161,1,なんか見る度に10万再生ぐらい増えててたけど遂にミリオン行ってる!おめでとうございます!この曲大好きです!,0.994
7168,1,100万再生おめでとうございます🎉🎉リコーダー素材もっと蔓延して！,0.4867
7171,1,カラスがたんたんしてて可愛い,0.9865
7177,1,かわいい！リコーダー好き。\ポエ～/,0.9748
7178,0,くせになる！！,0.9886
7185,1,どれだけ聞いても言ってることが「風が強くてやだ」しかないの好き,0.9598
7191,1,なんだろう、分かんないけどずっっと聞いてられる気がする100万回再生おめでとうございます！(2023/04/01)追記200万回再生おめでとうございます！,0.9845
7192,1,ハトハトハト大乱闘好き笑,0.9103
7193,1,こうゆうのでいいんだよこうゆうのでw,0.706
7194,1,もっと流行れ,0.5038
7198,1,100万おめです！！！！🎉🎉最強に好き過ぎて永遠に聞いてる(ˇωˇ),0.9859
7208,1,あと1000だ！聴きながら見てるずっと,0.9265
7210,1,普通に可愛くて良い,0.9878
7212,1,小学生時代、強風の中で帰るのがむしろ楽しかったな,0.9788
7214,1,ダメだこの曲中毒性がありすぎるかれこれ4日くらいずっとこれ聞いてるし聞いてない時も聞こえてくるwww,0.837
7215,1,曲調が凄い好き,0.9913
7216,1,めちゃくちゃ伸びてるすげぇ,0.8792
7217,1,すごい伸びてる！,0.9926
7218,1,1:12からゆきちゃんが切ってるのキャベツですか？それともレタス？メロン？考察班ーーーーーーーーーーー！どうでもよくてすみません笑笑,0.761
7219,1,なんでこんなにハマるんだろう？気付いたら定期的に見てます,0.538
7220,0,凄い伸びてて嬉しい〜!!流行って欲しいような知られたくないような…,0.9879
7221,1,なんかおすすめよく出るから何度も見てしまうな,0.9091
7224,0,頭から離れなくて何回も見に来てしまう😂,0.8415
7225,1,めっちゃ好き,0.9896
7226,0,いい曲すぎてお亡くなりしそう,0.9009
7227,0,外出た瞬間からそっと出た瞬間になるのがうますぎる勝手な考察悪い方向に行かないように慎重に行動しても終わりって意味かなって思いました。はい。,0.5803
7228,1,いい曲。,0.992
7230,1,なんか「日常」味を感じて好きそしてめちゃほっこりした笑,0.9908
7231,1,5日前くらいから日に10万再生くらい増えてるのすげえな,0.9229
7232,0,髪の毛めっちゃ決まったときに限って玄関開けた瞬間無に帰されるよね;;,0.7579
