level_0,index,label,text,score
1767,2012,1,共感しやすくて、重くなくて、イラストもなんかいい感じっていうところで稼いでるよね。オリジナル性はあるけどすぐに味のなくなるガムって感じ。,0.8724
3511,3990,0,多分、強風から来ました,0.9226
1986,2267,1,この曲を群馬県の県歌にしよう！,0.9754
6865,7589,1,リコーダーがよすぎる,0.931
2854,3163,1,普通になんかかわいい曲で好き,0.9915
511,621,1,カップヌードルのCMを見てここに来た！シーフードヌードル今食べてる同士いる？,0.7886
6159,6747,0,知って滅びかねない知を...予想外の深度までYukopiに引きずりこまれた,0.7716
2519,2818,1,一昔前のボカロ曲っぽいのに最近の曲っぽい雰囲気なの不思議あと作画崩壊キャベツ取り入れられてるとこ好き,0.9492
3462,3940,0,この曲をループ再生しながら勉強してるけどいつまでたっても進まない,0.9841
615,737,1,1:55この表情好き,0.9874
4379,4886,1,リコーダーが好きすぎてやばい,0.9879
3374,3756,1,今日風強かったので見に来ました,0.8471
4718,5244,1,外出た瞬間！面堂宗太郎！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0.9723
7864,8600,1,曲も気持ちイイしPVはネタもりもりで最高,0.9928
6576,7288,1,何だこのほわほわ感。好き,0.9904
5129,5677,0,変な歌やな,0.9404
7061,7792,1,酔っ払いでも解る歌なのに何か中毒あんなリコーダーの一音外れるとこ特に好き,0.9748
6421,7038,1,好きだわ、この曲,0.8683
6732,7453,1,MVも曲の内容も可愛い,0.9938
6506,7194,1,もっと流行れ,0.5038
7799,8534,1,1:14キャベツの作画ネタ挟まってて好き,0.9899
4799,5329,0,歯医者の歌から知ったんだけどこんなに人気になったの嬉しいのと同時にちょっと残念だ……,0.9929
7762,8496,1,キャベツの作画が完璧だ,0.9779
3941,4442,1,ハト大乱闘とキャベツのとこ好き,0.9754
5025,5558,0,こんにゃくゼリーくらい内容がさっぱり,0.6933
2463,2760,0,この投稿者、風に吹かれた瞬間にこの曲思いついてそうで怖い(),0.9749
4899,5429,1,って思いましたが好きすぎる,0.9924
5884,6469,1,俺知ってる。これ1000万回再生いく神曲だ,0.9768
7011,7738,0,定期的にオールバックとハト大乱闘を混ぜて敵敵敵にタイラント（あ～）,0.534
6125,6712,1,100万回再生される前に見れた！,0.9219
2663,2967,1,0:53ここのハト好きwww,0.9642
2624,2928,1,間奏にこんな中毒性あるの凄すぎる,0.6544
1729,1974,1,レタスもどき切ってんのウケるw,0.9639
1509,1751,0,昔やったらこんな歌は絶対バズってない、良い曲が評価される時代は終わったんやね、,0.8514
1187,1424,1,右下にでできて手を叩いてるのなんかいいな…って思いました,0.9252
5896,6481,1,なんだろな。気付けば癒されてんのよな。このゆるい雰囲気のおかげで何も考えなくて済むから聞きにきちゃう。,0.9474
4765,5291,1,最高に可愛い！o(｀・ω・´)○,0.9932
5320,5869,0,皆んなポジティブに楽しんでるけど、ネガティブ代表の私の考察一応、閲覧注意•風:困難、課題、仕事•天気はいいのに進めない→晴れてるけど、仕事のこと考えたら憂鬱•地下に潜りたいな→「穴があったら入りたい」とじこもりたい•風さえなくなれば、あったかいのに→仕事さえなくなれば、自由なのに•ずっと座りたいな→ずっと休日であってくれ〜•イヤイヤと外でたら、ハトハトハトハト大乱闘→渋々会社に向かったら、ハト(一般人)が満員電車に乗り込むランドセル背負った小学生なのは、会社に行きたくない心が子供を表している。or「風強すぎてお亡くなり」とあるように、以前持っていた童心が消えてしまったということを表しているのかなと思います。あくまで私の仮説です〜気を悪くしてしまった人ごめんなさい🙇,0.9422
4673,5199,1,1:12伝説のキャベツに誰も突っ込まないの！伝説のキャベツ再現度たけぇな,0.8733
4586,5112,1,これ再生した瞬間に前奏なく始まるから家出た瞬間風強すぎて諦めた気持ちを最初からぶっこんで来るの好き(^^ω),0.9878
2911,3221,1,風に押されてる犬は可愛い,0.9721
7654,8388,1,｢外でた瞬間終わったわ｣とか歌詞の語彙力が少ないの小学生って感じしてすき。,0.9477
5037,5570,1,曲名だけでもう共感度3000倍,0.6536
2026,2308,1,一般弁護士絶叫Ver.も出来そう,0.8278
3588,4069,0,妙に癖になる曲,0.7729
476,584,0,強風で勤務先に着く頃には髪ボサボサでやばいなって思ったら坊主でした。,0.8479
3682,4169,1,ここ何年間かのボカロ曲の意味深or闇深or続編な曲の傾向と一枚絵だけで文字が動くだけのPVとは違って、ちゃんとPVも動くし曲も大した意味込められてないのにリズム感良くて中毒性あって、少し前のボカロ曲を彷彿とさせられるの大好きこういうのを求めてたんだよなぁ,0.6717
3023,3334,1,風が強かった日にすごい聞きたくなる,0.955
4389,4897,0,俺が満員電車でめっちゃ腹痛くなって我慢してる時に車両点検始まった時と同じ気持ち。ちな33-4や。,0.7933
2769,3075,1,この動画みてから風でオールバックになってる女性が可愛く見える,0.8327
315,408,1,本家も好きだしcmバージョンも好き❤,0.9841
4603,5129,1,元気が出ます😆,0.7166
3308,3646,1,1:12定期「ここすき」,0.7385
6675,7392,1,重さが何もない界隈曲みたいで好き,0.9881
4266,4772,1,これカラオケで歌えるのいいね,0.9869
863,1080,1,2分16秒の良曲,0.982
4980,5511,1,リコーダーの「ﾋﾟｨｯｨｨｯ」って感じのめちゃすこ,0.9634
7568,8302,1,この曲なんか好きw,0.9808
4056,4559,1,この人アンダーテールのオルゴールメドレーしてた人か！！！wっていうか、もしかして急に伸びた？？ショートで知り合って，良い曲だと思ってたから嬉しい！,0.9939
1392,1632,0,何回聞いても飽きないねてか風邪ってどんな強さなんだろうね?,0.8441
1698,1943,0,とにかく風が強いのは理解できたんだけど、ハトの存在が全てを妨害してくる。,0.9183
6826,7549,1,雑作画キャベツ好きすぎる,0.9733
6430,7047,0,俺の場合は定期的にM字ハゲ,0.7846
4802,5332,1,リコーダーの音癖になるしイラストが可愛すぎるwカラスネットが推し,0.9738
3372,3753,0,数時間で10万再生されてるのバグってるな,0.9227
5667,6248,0,ハトハトハトハト大乱闘((((；ﾟДﾟ))))))),0.6437
1579,1822,0,3年くらい前にアンダーテールのオルゴールとかピアノとかの動画上げてた人とは未だに信じられない(),0.8693
7803,8538,1,コレ好きアニメも良いし軽快な音楽も良い！,0.9932
811,1028,1,あずまんがとかよつばどを思い出すどこか懐かしさあるキャラだな〜,0.6282
6881,7605,1,これずっと「強風オールバック(feat竈○炭○郎)」に見えてビビってた。良曲ありがとうございます,0.9862
1658,1901,0,確かに強風起こるかもね,0.7142
5563,6125,1,聞きにくるたび再生数が伸びてきてて嬉しい,0.9934
6952,7679,1,やばい、この曲中毒性高すぎる。今日初めて見つけたけど、もう50回は再生しとる,0.9251
7851,8587,1,絵が可愛いし曲も最高です,0.9948
4693,5219,1,リコーダーがいい味出してて好き,0.9929
5908,6493,1,カラスタネットが1番可愛くて好き,0.9913
5023,5556,0,全体的に緩くほんわかした可愛げのある曲だけど、一つだけ怖い部分がある…1:11〜1:18まな板も敷かず左手も添えず何回も包丁振りかざしてんの冷静に考えて怖すぎるだろ…,0.986
2017,2299,1,mvめっちゃ好き,0.9907
6370,6978,1,まっっっじでかわいいいい！！！！！,0.9935
1554,1796,1,誰もが思うような何気ないことですが、そこからインスピレーションを得て曲を作れる人は凄いと思います。,0.9771
5316,5865,1,なにこれ最高,0.9894
4679,5205,0,リコーダーの音がさ全部綺麗なんじゃなくて最後ら辺でフィ⤴︎︎︎て上がってたり歌詞が特別意味深だったりする訳でもなくただ適当にあったこと並べただけ感あるのにここまで癖になるんや…,0.9669
7203,7934,1,語彙力ないけど懐かしい感じが好き。リコーダーのピポピポ謎の中毒性,0.7673
1814,2059,1,こんな感じの小説あったら買いたい,0.9245
4076,4580,0,なんか、可愛いのに、悲しくなる。なんでだろ。,0.9928
4425,4933,0,再生数の上がり方がとち狂ってる,0.9399
4263,4769,0,台風の日に外見てたら風強すぎてﾊﾄが前向けに飛べずに風でｳﾜｧｧ…！って感じですっ飛んでったのを思い出した,0.8628
4039,4542,1,脳死で聞ける曲好き,0.9825
6460,7089,1,10万回再生された時に「ああこれは良い曲や…認知されてほしいな」って思ったけど100万再生行くとは凄すぎる,0.9717
6097,6684,1,みんなかわいいし、面白いしで和む,0.9877
6300,6900,1,そこはかとない界隈曲感もすき,0.9918
5980,6566,1,雑キャベツパロディすき,0.9921
6980,7707,1,定期定期的に見たくなる(累計30再生目ぐらい),0.9691
3715,4202,1,若干界隈曲風味があって好き,0.9918
5322,5871,0,1.25倍速にすると、間奏のリコーダーが物凄い中毒性になる,0.8155
2064,2346,0,終わったわ、まじで,0.5917
4669,5195,1,最近毎朝これループしながら準備してる。たのしい,0.9928
3626,4111,0,じゃあ坊主にすればいいやん,0.6189
2492,2790,1,どうもリズムにハマりすぎた人ですw,0.9676
5115,5663,0,1.25倍にすると風の量いい感じに増やせるよ,0.9152
587,705,0,なつしなしたしてぬてしねけ😂,0.6226
4094,4598,1,久々に見たら爆伸びしてるすげぇ！！！,0.984
6994,7721,0,風強い日、進めないよな,0.9689
329,422,1,カップヌードル。。。シーフード買ったわww,0.5578
6794,7517,1,絶対伸びるからコメントしとく,0.9655
2300,2586,0,この曲聴いてると禿げそうになってくる,0.8619
5612,6188,1,考察勢が出てこないくらい歌詞意味無いのめっちゃすき,0.9762
3509,3988,1,可愛い😍,0.9875
4185,4689,1,つらい考察とかがたくさんある曲を聴いて心臓がきゅうってなった後にこの曲を聴くとサウナ入ってる気分になる,0.6053
4797,5327,0,ヤバい…仕事中ちょっと余裕出来るたびに頭の中でリピートしてた。,0.7855
5350,5899,1,0:541/4096当ててるの好き,0.9757
6146,6734,1,ハトの大乱闘でクソ笑った鳥たちが演奏してるのかわいい,0.9802
3252,3585,1,定期定期的に聞きに来ないといけない中毒性ある,0.9899
3677,4164,0,どうでもいいけどキャベツネタだろうなあの作画崩壊のw,0.7973
7220,7951,1,毎日1回見てます、ときは2、3回、この曲中毒性が高いですもんね、感謝👍👀✨,0.917
3401,3825,1,今日は風強くて外出したくなかったけれど、この曲のおかげでコンビニ行くのも楽しかったです。,0.9877
1520,1762,0,中毒になりそう(いやなってる),0.915
6511,7214,1,ダメだこの曲中毒性がありすぎるかれこれ4日くらいずっとこれ聞いてるし聞いてない時も聞こえてくるwww,0.837
2525,2824,1,学校行く時よく髪セットするんだけど、最近風強すぎてチャリ漕いだら、オールバックと思いきや、スーパーサイヤ人になっちゃうんだよなー、これ聞いたらオールバックなったわ,0.5544
7620,8354,1,カスタネットの拍が絶妙だわ。カラスすげえ,0.9436
6739,7461,1,おすすめに出てきた！！！好きです！！！（唐告）,0.9913
6411,7027,1,今日1日で視聴回数20万も増えてて草,0.6938
83,107,0,キャベツ（？）切ってるシーンってあの作画崩壊のキャベツ（？）じゃない？……気の所為？,0.6148
292,384,1,この歌中毒性すごいよな😂❤❤,0.5849
2073,2355,1,1:57急に虚無ルーパー出てきて笑ったw,0.7708
6816,7539,1,なんだこれ好きすぎる,0.9923
1855,2102,0,伝説の作画崩壊キャベツ‼️,0.8187
5472,6026,1,好き過ぎて何回も聞いちゃいます笑これ聞きながら外でオールバックになりたいです,0.9765
1105,1341,0,ギャオる女って調べて優越感に浸ろうと思ってたこれ出たんやが,0.6028
4521,5047,0,やばい…4周目や…,0.907
240,332,0,これを知らなかったのでカップヌードルがパロディだった事に気づけなかった。何かすげぇ残念w,0.9192
3893,4393,0,包丁で切ってるやつんwって放送事故のキャベツじゃ,0.5162
5092,5639,1,リコーダーの音とリズム最高,0.986
104,136,1,たのしい,0.984
5099,5646,0,ランジャタイの風猫かと思ったwwなんちゅうかわいい曲,0.6638
7573,8307,0,朝通勤中に聴いてたら、小学生の頃に戻りたくなった…；；,0.9061
1171,1407,1,定期定期定期にっ！,0.8091
1481,1723,0,強風ボカロ,0.8646
773,988,1,リコーダーでスキップしてるのかわいい😊,0.9843
2556,2855,1,楽しいですPVもリコーダーもすばらしい,0.9836
1164,1400,0,我々帰宅部、帰宅タイムアタックを行なってる最中の暴風向い風さんやめてほしい,0.9938
3735,4223,1,リコーダーめっちゃ上手いの好きハト好き,0.9846
1085,1321,1,小学校の合唱コンクールで歌って欲しい…縦笛とトライアングルとカスタネットできたらOK,0.7377
1682,1926,0,アンダーテールオルゴールメドレー181万回強風オールバック2226万回差がえげつねぇ……,0.6804
1644,1887,1,1:25ここ気持ち良すぎる,0.9907
3984,4486,1,コード進行好き,0.9851
4053,4556,1,2分でこんなにサビあると楽しい,0.9938
5718,6299,1,あ〜〜〜の絵が日常っぽくて好き,0.9912
645,773,0,1.25倍速で聞くと遅刻気味の登校になる,0.8527
1834,2081,1,2023最も素晴らしいミーム、誰もそれに勝つことはできません、誰もそれを超えることはできません,0.8558
5497,6052,0,風がばーっと吹いて、髪がぐちゃぐちゃになっちゃうの、イヤですよねー,0.9938
3190,3515,0,風が強いことをひたすら主張してくる2分16秒が何故か癖になる,0.9111
909,1127,1,昨日カラオケで中2の娘が歌って初めて知ったこの曲。この曲だけ娘の歌が下手すぎだぁ〜と思ってたら、ほとんど一緒だった。下手とか思って娘ごめん。歌詞とリズムに惹かれて見にきて良かった！！,0.9879
1858,2105,1,外出た瞬間＼(＾o＾)／終わったわ☆中毒性があるわｗ,0.6536
4413,4921,0,途中作画崩壊キャベツ出てきてんじゃん,0.9386
1805,2050,1,神曲だ👍↓↓,0.9715
3045,3357,1,先週まで再生回数が100万回増えるのに1週間かかっていたのに、昨日一日で100万回以上増えてる。,0.6463
4916,5447,1,1:13プリキュア,0.5962
3911,4412,1,キャベツあのあにめやんw,0.4779
2294,2580,1,カラスかわいい,0.9862
4155,4659,0,なんか癖になる,0.9746
3239,3569,0,みんな、千葉県にある八街という街に来てみなこれにプラスして砂埃で死ぬぞ😇,0.8184
1622,1865,1,群馬県民の代弁者,0.6219
7823,8558,0,1:11作画崩壊キャベツたすかる,0.5715
3765,4255,0,作画崩壊のキャベツ草,0.7
867,1084,1,"￥1,600いい曲",0.8972
2829,3137,1,こういうのがいいんだよと思いながら聴いてたらキャベツ出てきて老人会マインド総立ちだった,0.8506
7509,8243,0,曲調よくて、絵柄もかわいい、残念なのが歌詞の「お亡くなり」がどうしても受け入れがたい。,0.9696
3606,4091,1,この人絶対ジャルジャル好きだろ,0.8869
3338,3704,1,鳩大乱闘のとこすき,0.9924
3870,4369,0,キャベツ切るシーンがww作画崩壊のやつやんww,0.6883
7327,8060,1,この曲愛おしすぎる,0.9869
3268,3602,1,風強い日に車で無限ループして布教する権利をください,0.4985
5670,6251,1,カラスと白い鳩が奏でてんの可愛すぎて好き。女の子のリコーダーの音色もめっちゃ可愛いすき。,0.9941
3254,3587,0,毎日チャリ通でオールバックキメてるのに、自分以外のチャリ前髪微動だにしてないのなんなんだあれ,0.9468
3979,4481,0,どれだけ前髪整えても外出たら全部無駄になる瞬間…しかもチャリ通でヘルメット被るから変な形ついて終わる…田舎高校時代を思い出してエモくなった,0.956
666,804,1,このリコーダーの音外したような絶妙なリアル感が無気力を感じさせて良い,0.9735
1869,2117,1,これだったんだシュールで好き,0.9893
4472,4995,1,自転車通学のワイ、向かい風の恐ろしさを知らない人に片っ端から送りつけたいなって思いました,0.589
7388,8121,1,大好きなんだけど,0.9434
4549,5075,1,0:28「地下に潜りたいな」で終わったらなんか意味深な感じになるはずなのにそこで「って思いました。」が入ってくることで一気に考察が粉砕されるのほんとすき追記：1000いいねありがとう！！,0.9889
3322,3676,1,カスタネット突っついてるカラスがひたすらにかわいい…,0.9356
1679,1923,0,オールバックどころか髪砂だらけやし、自転車かなぐり捨てたくなる(歩きの方がマシ),0.9654
3891,4391,1,カラスさんがカスタネット叩きはじめるとこまじで好き,0.9903
5589,6153,0,スキップしながらリコーダーしたら、前歯うった,0.6468
1600,1843,1,リコーダー出てくる曲は大体神曲,0.8999
5681,6262,1,ふとしたときに頭の中でイントロが流れてそのままこの動画に戻ってくるのを日に5回位繰り返してる…これが中毒性か,0.7994
4780,5310,1,最近まじ風強い,0.4584
6439,7060,1,「地っっ下にっ潜りたいなっって思いました」が好きすぎる,0.9839
894,1112,1,再生数きゅうくらりん超えたゾ...,0.7069
2928,3238,1,うp主に代弁して言う、何でこんなに伸びてるんだ。,0.5195
1418,1659,1,0:01結構テンポがいい0:500:531:24,0.9068
7436,8169,1,歌詞もイラストもひたすら可愛くて永遠ループしてる……伸びて欲しい,0.9758
6676,7393,0,キャベツ某アニメリスペクトかな？好きwww違ったら気まずいすみません,0.9827
380,477,0,これをカプヌのCMに落とし込んだ人の才能に嫉妬する,0.9128
7403,8136,1,おすすめに出てきたからポチッたけど好きwwwww,0.9903
3113,3434,1,いままでで1番共感できる曲,0.9678
3364,3743,1,今日バカみたいに風強いので強風向かい風の中聴きながら強風オールバックなうですはやくおうちにかえりたい。,0.666
3819,4313,0,なんか…あんまり良さを分からない自分に腹立つ,0.9955
1494,1736,1,可愛い,0.9908
370,467,0,学校の帰りにうたうくらいだいすき❤です❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,0.564
4690,5216,1,ランドセルからリコーダーはみ出てるの好き,0.9841
6698,7415,0,見つけた日から、毎日聴かないとその日を終えられなくなってる,0.912
4180,4684,0,前髪が命の人は最悪やろなぁ,0.991
7826,8561,1,いいかんじー♪,0.8674
319,412,1,俺を復活させた❗,0.9468
3569,4049,0,「お亡くなり」の部分が何度聞いても「終わるナリ」にしか聞こえない,0.9323
2336,2622,1,これ次のリコーダーの授業に頼もっかな,0.8774
5203,5752,0,む,0.8574
4235,4740,0,天気がいいのに進めないのは暑い日が続いているとき！,0.7732
4222,4726,1,普通に鳥可愛い,0.9908
205,291,1,4000萬再生～！！！！！！！！,0.9662
7729,8463,1,0:43からのピアノの刻んでる感じ(?)めっちゃ好き,0.9859
7809,8544,1,小気味いいベース超好き,0.9906
3968,4469,1,歌詞見なければギリただの神曲,0.9248
406,506,1,こちらの曲を使用してもよろしいでしょうか?あとついでにコチラの動画もユーチューブで私の替え歌という企画でして、よろしいですか?,0.7667
6863,7587,1,リコーダーパート大好きです笑,0.9826
4742,5268,1,極チャンネルからきました！,0.9754
3153,3474,1,唯一脳をぽいして聞ける曲,0.6044
4297,4803,1,前髪というワードを使わずにここまで前髪における気分を表現してるのは、凄いことだと思います進めない、という詞が風にも気分にもかかっており、全体的に誰にでも理解できる歌詞で素晴らしいです,0.9904
4530,5056,1,ユキちゃんのキャラデザかわいいよね,0.9889
4534,5060,0,風が強すぎて自転車の進む向き曲がるの直すのに普通より疲れるのまじでふざけんな,0.9719
585,702,1,これ心臓マッサージにいいんじゃない？,0.7113
2296,2582,0,気がついたら口ずさんでる,0.6505
3336,3702,0,痛風で風が当たって痛くて進めない曲だと思ってたら強風でした。,0.9491
4002,4505,1,好可愛💕,0.9909
2040,2322,1,全国のJKオープニングソングすぎるんだわ,0.6907
5895,6480,1,このユキちゃんに日常のマイちゃんに近しいものを感じる,0.5514
990,1209,0,だめだやっとる,0.9937
6991,7718,1,風に煽られてオールバックになってるユキちゃんかわいい,0.9797
1453,1695,1,1:25のアップ好き,0.9807
3210,3537,1,0:43からの裏のピアノめっちゃ好き,0.9872
6322,6928,1,歌愛ユキが可愛い,0.9923
5440,5994,1,最近毎日これ聴きに来てるw中毒性あるよこれ。,0.8602
1912,2171,1,音だけじゃなくて足踏みのリズムも微妙に曲と違うの好き,0.9863
5567,6129,1,一瞬出てくる虚無ウーパールーパーさん好き,0.9612
2299,2585,1,小学生の夏休みの日記みたいな歌詞で好き,0.9892
5961,6546,1,0:50当たりが好きすぎるハトハトハト大乱闘,0.9574
369,466,0,なぜみんな「放送事故キャベツ」には触れないんだ？,0.551
2656,2960,1,聞けば聞くほどハマる自分がいるッ,0.9228
4141,4645,0,リコーダーの聞くだけで脱力する感じがたまらん,0.7455
7249,7980,0,不思議と癖になる,0.8916
4883,5413,1,おかえり、同志だよ。,0.9103
2883,3192,0,急上昇ランク外とはね…,0.8467
4700,5226,1,ボールキャベツ君好き,0.9823
1511,1753,1,この曲歌ってる歌愛ユキ好きな人はいかないでって曲聞いてほしい,0.9068
5413,5966,1,何にも考えなくていいのマジで好き愛してる,0.9902
3128,3449,0,「混雑GW」外出た瞬間終わったわ天気は良いのにやる気ない人多すぎてお亡くなり定期定期的にGW旅行に行きたいなって思いました人さえいなくなれば快適なのにずっと休みたいなって思いましたいやいやと外出たら人人人人大混雑外出た瞬間終わったわ天気は良いのにやる気ない人多すぎてお亡くなり定期定期的にGW外出た瞬間終わったわ天気は良いのにやる気ない人多すぎてお亡くなり定期定期的にGW外出ようとしたら終わったわやる気は出たのに休みない仕事多すぎてお亡くなり定期定期的にGW大量混雑GW,0.9751
4947,5478,1,どうしてもこの曲聴くとブルーロックの凛ちゃん思い出す,0.9192
262,354,1,カスタネットカラスが好きです。,0.969
4460,4971,0,髪型珍しく決まった日に限って風強いのマジなんなんだろう…,0.7769
533,644,0,この時はまだCMになるとは思わなかった…,0.7713
2664,2968,0,学校いって放課めっちゃ風強くて友達と一緒に発狂して歌ってた,0.8999
3140,3461,0,俳句みたいな潔さがある,0.838
4614,5140,0,これまじ頭から離れん,0.965
252,344,1,新曲出たから戻ってきた(2回目),0.866
4416,4924,1,可愛くて共感してリズムがとても好きです,0.9893
7647,8381,1,リスカピアノがめちゃくちゃいい,0.9927
7407,8140,1,凄い勢いで伸びてる🎉,0.9139
3421,3892,1,今日風強いねぇ,0.941
3958,4459,0,ッテ↑オモイマシタッ,0.5249
5889,6474,1,絵かわい〜！って思って聴いたら曲の中毒性高すぎてめちゃめちゃリピートしてる,0.7351
2968,3278,1,めっちゃリコーダー好きだわ,0.9703
7917,8653,1,カラスがカスタネット叩いたり、少女(歌愛ユキちゃん)が足踏みでリズム取って、リコーダーを吹いてたりして演奏してる楽器がアニメーションで描かれてるの好き,0.9657
2535,2834,1,何となく界隈曲感があって好き,0.9932
2649,2953,0,※進めないどころか戻されるくらいの風吹いてる時に外に出るのはやめようね！,0.8445
7134,7865,1,大好き！！！！！,0.9909
5635,6213,1,歌詞の考察をすればする程、結論が強風しかないの最高,0.809
1358,1598,1,リズムもキャラも好き,0.987
6053,6639,0,1日5回は聞かないとダメな体になっちゃった,0.9695
7154,7885,1,すごく好き,0.9912
5725,6306,1,リズムが改シリーズみたいな雰囲気があって好き,0.9807
6907,7631,1,なんだこれ、可愛すぎる,0.9932
3957,4458,0,キャベツ検定１級不合格,0.9395
4447,4957,1,突然あの伝説の作画崩壊入れてくるの好き,0.9909
7005,7732,1,1:18で集中線入るのめっちゃすき,0.995
4711,5237,0,リピートしまくって中毒状態になってる(),0.9769
7816,8551,0,圧倒的中毒性,0.9864
5141,5689,1,今日マジでこの状況だったから満を持して聴きにきた,0.8362
4793,5323,0,珍しく大阪にきた台風くんのおかげでJR全線まともに動いてなくて上司に指示仰いだらタクシーで来いよって言われて精算してもらおうとしたらするわけないやろって言われた上司が２年前に転勤していって今年また会いました忘れねぇぞこの恨み,0.988
1195,1432,1,最近流行ってるやつの元ネタみっけ！,0.7442
7567,8301,1,丁度歩く時のリズムと同じだから散歩しながら聴くとたのしーんだこれが！！,0.9773
3799,4291,1,この耳に残るリズム…この作者天才だな！,0.9675
7900,8636,0,リコーダー部分が脳内に焼き付いてしまったんですが_(:3」∠)_,0.9717
6007,6593,1,友だちからいきなりこの動画が送られてきたけど、確かにこれは送りたくなるわ,0.5
544,657,1,本当に【日清】目のつけどころが凄い😂,0.9579
973,1192,1,0:56のだ↑い↓乱闘が好きすぎる,0.9752
3385,3779,1,この曲癖になるw2日に1回は聴きに来てる,0.8553
123,159,1,頭から離れないメロディー❗️夢にも出て来そうだわ😂,0.421
7687,8421,1,耳に残るリズムだ…ユキちゃんの可愛さも相まって良い,0.9907
1311,1550,1,Applemusicでこれ聴きたい,0.8881
4845,5375,0,疲れた日本にピッタリの空っぽや〜,0.9509
7207,7938,1,リコーダー間奏の1音だけ外したり「って」の間の取り方、「あったかいのに」の入るタイミングなど微妙に痒い感じがまじでハマる,0.8886
5052,5585,0,Spotifyに欲しい！,0.9677
1501,1743,1,中毒性すごい,0.9442
4016,4519,1,いいなー,0.884
3178,3501,0,雨降ってない台風の日とか無性に外出たくなるんだけどわからん？,0.9307
6028,6614,1,作画崩壊キャベツ出てくるの歴史が受け継がれていくようでなんか好きだ,0.9822
6569,7280,1,所々にアニメだったりボカロのパロがあっておもろい。キャベツとかそうだよね。,0.8892
4565,5091,1,この人の描く鳥ちゃんすべからく可愛いから好き,0.9945
3314,3656,0,もう1000万再生とは恐ろしい…,0.9908
3392,3805,1,ユキちゃんの声を上手く生かした曲。,0.6691
4479,5004,1,すごい共感😂,0.9719
2777,3084,0,そっと出た瞬間お亡くなりのれそう,0.9773
3504,3983,1,1:26今更だけど、ここ「きゅうくらりん」っぽい気がする！,0.5358
6990,7717,1,頭から離れてくれない冗談抜きで５０回くらい聞いてるくらい好き,0.9877
5644,6222,1,未来のadoになると思うなー,0.6823
3788,4279,1,1000万確定演出出てきた,0.7648
4884,5414,0,00:14〜リコーダーもそうだけど、カスタネットの「ﾀﾝﾀﾝﾀｧﾝﾀｧﾝﾀﾝ」ていうリズムが癖になる,0.6822
745,955,0,ひとおおすぎてくさ😂,0.5013
6320,6926,1,そろそろAmazonmusicに入れてください何でもしますのでお願いします。お願いします。お願いします。,0.8183
3542,4022,1,1:56のカプセルウーパールーパー虚無ポン！の情報量好き,0.9714
1765,2010,1,中毒性がある歌だ…,0.9662
2733,3039,0,中毒中...,0.9709
4366,4873,0,コミックソングとしても秀逸だけど、この方は夏に咲くでも風鈴のことを「窓辺の音色」って言い換えたり、風が強いことを定期的にオールバックになるっていったり表現がいちいちぐっとくるのよ,0.6974
4490,5016,1,kawaiiiiiiiiiiiii,0.5521
4453,4963,1,メッセージ性のある曲が大半な中にどストレートな歌詞もまたエモみがあって良き,0.9785
680,823,1,日清CMから気になって見つけたわまんまと日清の作戦にハマって終わったわ,0.8778
2784,3091,1,かわいいですね！,0.9896
725,920,1,CMに起用されてて笑った,0.9657
3771,4262,1,なんか懐かしい感じがするなぁ…最高w,0.9897
3218,3546,1,かわいすぎるだろ！！！！,0.9564
6099,6686,1,深い歌詞だ,0.6864
5228,5777,1,今現在、風強すぎやろって事でこれ聴いてる笑この歌の通りでなんか楽しくなってきた♪,0.9942
6530,7239,1,だれか実写やりそう,0.8581
977,1196,0,自分コミュ障、陰キャ、あんま外でないから、こうなるな。はは。,0.8456
4244,4750,1,ドストレートで素直なボカロや初期っぽい印象あって好き,0.9866
1027,1249,1,これさ風が世間の風潮みたいに捉えたらまた意味が深くなって面白い,0.9897
2881,3190,0,リコーダーの音がたまらん,0.7493
263,355,0,頭から離れんwww,0.6308
4993,5524,1,定期、定期、定期的に聞きたくなる,0.8457
541,653,1,鳥達も一緒に演奏してるとこじわる,0.9198
86,114,1,最近ダイエットのために運動始めたんですが、これテンポ良くてよく聴きながらやってます！よき！,0.9902
